cc_01 ,cc_02,cc_03 ,cc_04 ,cc_05 ,cc_06 ,cc_07 ,cc_08 ,cc_09 ,cc_10 ,cc_11 ,cc_12 ,cc_13 ,cc_14 ,cc_15 ,cc_16 ,cc_17 ,cc_18 ,cc_19 ,cc_20 ,cc_21 ,cc_22 ,cc_23 ,cc_24 
0.893895864,0.560590208,0.340761274,0.233483285,0.194704294,0.172711998,0.835877478,0.78719151,0.740917861,0.790686429,0.844824791,0.539990842,0.649937749,0.746248364,0.608668387,0.519174755,0.655031562,0.706739545,0.28278926,0.730536401,0.472774386,0.268497676,0.795950234,0.829530776
0.894345582,0.560682178,0.340710819,0.233459324,0.194716275,0.172741413,0.836280763,0.787577748,0.741247237,0.79101789,0.845291972,0.540118814,0.650187254,0.746639192,0.608837843,0.519424081,0.655332923,0.707072139,0.282853961,0.730789185,0.472870529,0.268565923,0.796324372,0.82983005
0.894829094,0.560775936,0.34065944,0.233430907,0.194726765,0.17277205,0.836703897,0.787986219,0.741597176,0.791381538,0.845801592,0.540257812,0.650449574,0.747054815,0.609019697,0.519689143,0.65565443,0.707437456,0.28291896,0.731058002,0.472973287,0.268628955,0.796731174,0.830175161
0.895324767,0.560879946,0.340621591,0.233411074,0.194742739,0.172804117,0.837166488,0.788421333,0.74197197,0.791768372,0.846336722,0.540400803,0.65071696,0.747479439,0.609205842,0.519959688,0.655983925,0.707811952,0.282992005,0.731337011,0.473077834,0.268691778,0.797149539,0.830545306
0.895869017,0.561003327,0.340598285,0.233403563,0.194764704,0.172838062,0.837682426,0.788899601,0.742394567,0.792202055,0.846928656,0.540549159,0.651008666,0.747928798,0.609411538,0.520250916,0.656342506,0.708219409,0.28308323,0.731644511,0.473202318,0.268753827,0.797596276,0.830956876
0.896392345,0.561121404,0.340566367,0.233386874,0.194788381,0.172884583,0.838189065,0.789370596,0.742795289,0.792616546,0.84749949,0.540704727,0.651289463,0.748374462,0.609606206,0.520535946,0.656693399,0.708624363,0.283154339,0.731932521,0.473311722,0.268819243,0.798039258,0.831379235
0.896935582,0.561247885,0.340544671,0.233369797,0.194817558,0.172941267,0.838730931,0.789865851,0.74321574,0.793052435,0.848108947,0.540877223,0.651582241,0.748842835,0.609805465,0.52083075,0.657058418,0.709057808,0.283221304,0.732227504,0.473408759,0.268881053,0.798502624,0.831838012
0.897443295,0.56135869,0.340504169,0.233348265,0.194836766,0.17298457,0.839245975,0.790345728,0.74361074,0.793468833,0.848668575,0.541032851,0.651849627,0.749284625,0.609995127,0.521109998,0.657405138,0.709456503,0.283282906,0.732511938,0.473518312,0.26894936,0.798955262,0.832292378
0.897949874,0.561476707,0.340463847,0.233334839,0.19486782,0.173049048,0.839773059,0.790848494,0.744009376,0.793896079,0.849230111,0.541199386,0.652114987,0.749731064,0.610189021,0.521400571,0.657765627,0.709864378,0.283342987,0.732795715,0.473643929,0.269032151,0.799420059,0.83277899
0.898434758,0.561572254,0.340401471,0.233296663,0.194872171,0.173076555,0.840270817,0.791307628,0.744379044,0.79428643,0.84974575,0.541337192,0.652363241,0.750153124,0.610365152,0.521659255,0.658092141,0.71023941,0.283386052,0.733061135,0.473745108,0.269095033,0.799862087,0.833235264
0.898903847,0.561649382,0.340322495,0.233248532,0.194864541,0.173083499,0.840772688,0.791758776,0.744735539,0.794668436,0.850241721,0.541465223,0.652588665,0.750566125,0.610537827,0.521897793,0.65840292,0.71059227,0.283426613,0.733323455,0.473849982,0.269159883,0.800312281,0.833711684
0.89934516,0.561721683,0.340235293,0.233187973,0.194841623,0.173077628,0.841227591,0.7921803,0.745071292,0.795023203,0.850693226,0.541571975,0.652815878,0.750953257,0.610690773,0.522130132,0.658693969,0.710927546,0.283448339,0.733569026,0.473931909,0.269206405,0.800724924,0.834136426
0.899778903,0.561782539,0.340116024,0.233099177,0.194789886,0.173042998,0.841659427,0.79256922,0.745379329,0.795341551,0.851100564,0.541651428,0.653034389,0.751314878,0.61081785,0.522339463,0.658960223,0.711246371,0.28343913,0.733793497,0.473983079,0.26922664,0.801113248,0.834535778
0.900178969,0.561839998,0.340020061,0.233022153,0.19474943,0.173016831,0.842058897,0.792945623,0.745683968,0.7956568,0.851491809,0.541730762,0.6532529,0.751672745,0.610952854,0.522552669,0.659219921,0.711546421,0.283442646,0.734016001,0.47404328,0.269259423,0.801487744,0.834910452
0.900539935,0.561886728,0.339917868,0.232932761,0.194695815,0.172976628,0.84241432,0.79329741,0.745969296,0.795958459,0.851833463,0.541785181,0.653470457,0.752008975,0.611071825,0.522757113,0.659458339,0.711812377,0.283435255,0.734237194,0.474089503,0.269284785,0.801834404,0.83525002
0.900887966,0.561931849,0.339832217,0.232858449,0.194651261,0.172942057,0.842754781,0.793641806,0.746252477,0.796245933,0.852177739,0.541851461,0.653677106,0.752339125,0.611198545,0.522963285,0.659693718,0.712082267,0.283436149,0.734437764,0.474144876,0.269314229,0.80217272,0.835571468
0.90122956,0.561974287,0.339766562,0.232794657,0.194608629,0.172907785,0.843076468,0.793977618,0.746534407,0.79652065,0.852511704,0.541921556,0.653879881,0.752664208,0.611329257,0.523167074,0.659918368,0.712339222,0.283439338,0.734632492,0.474202335,0.269348085,0.802509248,0.835868239
0.901523113,0.562009633,0.339702398,0.23272872,0.194574952,0.172877029,0.843371689,0.794293344,0.746805966,0.796784878,0.852835357,0.541987479,0.654078543,0.752982974,0.611465216,0.523370743,0.660139918,0.712594032,0.283449233,0.734801829,0.474265665,0.26938656,0.802813292,0.836146772
0.901802719,0.562042832,0.339640439,0.232677579,0.194555923,0.172856092,0.843632638,0.794585645,0.747056901,0.797034502,0.853140831,0.542054415,0.654260755,0.753288388,0.611597896,0.523581803,0.660363197,0.712858915,0.283472925,0.734955013,0.474333882,0.269417584,0.803099811,0.836411774
0.90207392,0.56207782,0.339578331,0.232630387,0.19453378,0.172836274,0.843872666,0.794863224,0.747294784,0.797264814,0.853423297,0.542116821,0.654434979,0.753581643,0.61172986,0.523793757,0.66058147,0.713111579,0.283499688,0.735105574,0.47439608,0.269448072,0.803386331,0.836677074
0.902307034,0.562103093,0.339501649,0.232572451,0.194506764,0.172822803,0.844089389,0.795116365,0.74750936,0.797476709,0.853680491,0.542168915,0.654595971,0.753850102,0.611857593,0.523988008,0.660789251,0.713341892,0.283528537,0.735230386,0.474449664,0.269482732,0.803638577,0.836922646
0.902509689,0.562121332,0.339415759,0.232518166,0.194492385,0.172829717,0.844269514,0.795333445,0.7476964,0.797670841,0.853908241,0.542211592,0.65474838,0.754105926,0.611993551,0.524186432,0.66100198,0.713569343,0.283574611,0.735333383,0.474505246,0.269521475,0.803870142,0.837164342
0.902699947,0.56214118,0.339330018,0.232448414,0.19445467,0.172810569,0.844449818,0.795556903,0.747882128,0.797852755,0.854127645,0.542250454,0.654884815,0.754337966,0.612099946,0.524352908,0.661184907,0.713763356,0.283600539,0.735439301,0.474538445,0.269552886,0.804076433,0.837379277
0.902860463,0.562159836,0.339240879,0.232370988,0.194402605,0.172788143,0.84461838,0.795770586,0.74805069,0.798008978,0.854323447,0.542282164,0.655011535,0.754546702,0.61220175,0.524495661,0.661351621,0.713927746,0.283622086,0.735523164,0.474555552,0.269589663,0.804252684,0.837571561
0.903010845,0.562167645,0.339138776,0.232279956,0.194344819,0.172750577,0.844765604,0.795969605,0.748215377,0.798168957,0.854513884,0.542311549,0.655116796,0.754735172,0.612274289,0.524632335,0.661502123,0.714082301,0.283632994,0.735616565,0.474571109,0.269610822,0.804421008,0.837753057
0.903143942,0.562178373,0.339034647,0.232172012,0.194274485,0.172692373,0.844890594,0.796156168,0.748374581,0.798319697,0.85468632,0.542330623,0.655203402,0.754899621,0.612316132,0.524750471,0.66162926,0.714210868,0.283635557,0.735717952,0.474571645,0.269625455,0.804559052,0.837916672
0.903270841,0.562172174,0.338917941,0.23206985,0.194206744,0.172642142,0.845013976,0.796337903,0.748520553,0.798465014,0.854859471,0.542357922,0.65527916,0.755057395,0.61235714,0.52486217,0.661753178,0.714339674,0.283632129,0.735805809,0.474574029,0.269630075,0.804705501,0.83807379
0.903372526,0.562149942,0.338772625,0.231950089,0.194124639,0.172574908,0.845120072,0.796512485,0.748656154,0.798612535,0.855035663,0.542395294,0.655323327,0.755185723,0.612375796,0.524955273,0.661861837,0.714452565,0.283609718,0.735884905,0.47456488,0.269611388,0.80484283,0.83822155
0.903484046,0.562124729,0.338648319,0.231849119,0.194055736,0.172528774,0.845222592,0.796670556,0.748784661,0.798741817,0.855185509,0.542412996,0.655384243,0.755322039,0.612399042,0.525058031,0.661967039,0.71456641,0.283601731,0.735963583,0.474569678,0.269612432,0.804978788,0.838350117
0.903583884,0.562080145,0.338523656,0.231752455,0.193986267,0.172491983,0.84533006,0.796825945,0.748902261,0.798861742,0.855324924,0.542426646,0.655433297,0.755441904,0.612402439,0.525142729,0.662057996,0.714666665,0.283588648,0.736033022,0.474570096,0.269615114,0.805117071,0.838452995
0.903696179,0.562048197,0.338404387,0.231664196,0.193927929,0.172457442,0.845413327,0.79695642,0.749010623,0.798966706,0.85544908,0.542432785,0.655498564,0.755579054,0.612428427,0.52525115,0.662154198,0.714779019,0.28358689,0.73610568,0.474583626,0.269616753,0.8052423,0.838564694
0.90381813,0.562006593,0.338285595,0.23157607,0.193871811,0.172430664,0.84547627,0.797051489,0.749107242,0.799051464,0.8555457,0.542412817,0.655579805,0.755725384,0.612461567,0.52537173,0.662238538,0.714889705,0.283597767,0.736187398,0.474616557,0.269621819,0.805359602,0.838665903
0.903934896,0.561982453,0.338184178,0.231509194,0.193831369,0.172411621,0.845533133,0.797155976,0.749201596,0.799132943,0.855638385,0.542406976,0.655655265,0.755867779,0.612499416,0.525499761,0.662336171,0.715006232,0.283608615,0.736252964,0.474644363,0.269636393,0.805470407,0.838765919
0.90405941,0.561972499,0.338090271,0.231454805,0.193805039,0.17239736,0.845566094,0.7972458,0.749281704,0.799197197,0.855719268,0.542399347,0.655730665,0.756009161,0.612549305,0.525643528,0.66244036,0.715132296,0.283624768,0.736309648,0.474673927,0.269649833,0.805569828,0.838863373
0.904185236,0.561967492,0.338009328,0.231417373,0.193788037,0.172390074,0.845601976,0.797332108,0.749364734,0.799262524,0.855795324,0.542403758,0.655817389,0.756167591,0.612611294,0.525790811,0.662553132,0.715263009,0.283641428,0.736363471,0.474708617,0.269669861,0.805666149,0.838969469
0.90428561,0.561973155,0.33794263,0.23140195,0.193777129,0.17238681,0.845652461,0.797448635,0.749460042,0.799333036,0.855861545,0.542413235,0.655898094,0.756332934,0.612661958,0.525941133,0.662668884,0.715388834,0.283665299,0.73641026,0.474745303,0.269707412,0.805754244,0.839070439
0.90437156,0.56197232,0.337874472,0.231385335,0.193770379,0.172387764,0.845703959,0.797578633,0.749551117,0.799405515,0.855935454,0.542432129,0.655976236,0.756485581,0.612702191,0.52609086,0.662772894,0.715513766,0.283688396,0.736452222,0.474775761,0.269745052,0.805845439,0.839159966
0.904435635,0.561959326,0.337787241,0.231340677,0.19374758,0.172382489,0.845752358,0.797709763,0.749644279,0.799503624,0.856014609,0.542453408,0.656045079,0.756634891,0.612742782,0.526219785,0.66286695,0.715626836,0.283704996,0.736498535,0.474805385,0.269775301,0.805939853,0.8392663
0.904479206,0.56194365,0.337697685,0.231298462,0.193724841,0.172385812,0.845814943,0.797870457,0.749747038,0.799626648,0.856102169,0.542493165,0.656115294,0.756802499,0.612785757,0.526341736,0.662954152,0.715741813,0.283728391,0.736551583,0.474842757,0.269810259,0.806038082,0.839389682
0.904507339,0.561915398,0.337581187,0.231215715,0.193676934,0.172352195,0.845853209,0.797991753,0.749835551,0.799733698,0.856180072,0.542502642,0.656166315,0.756928563,0.612808526,0.526448667,0.663029671,0.715828955,0.283727765,0.736593485,0.47485438,0.269819558,0.806121945,0.839491904
0.904517591,0.561881483,0.337452263,0.231105521,0.193628192,0.172317013,0.845882595,0.798107505,0.749924362,0.799868464,0.856266916,0.542518377,0.656202078,0.757028282,0.612823367,0.526539087,0.663092315,0.715899289,0.283723652,0.736634731,0.474861592,0.269831955,0.806211293,0.839599013
0.904510856,0.561824381,0.337297678,0.23097451,0.193533808,0.172242031,0.845895708,0.798197031,0.749993861,0.799955368,0.856330037,0.542493403,0.65623647,0.757125735,0.612830937,0.526621819,0.6631549,0.715960741,0.283689201,0.73666203,0.474844873,0.269802719,0.806280375,0.83968538
0.90447247,0.561749101,0.33711502,0.230816498,0.19341138,0.172131732,0.845898271,0.798264444,0.75005579,0.800016165,0.856380701,0.542432487,0.65626061,0.75720495,0.612824976,0.526690006,0.663205683,0.71599859,0.283643126,0.736696422,0.474816889,0.269748956,0.806340635,0.839759886
0.904447317,0.561670899,0.336927682,0.230644196,0.193268642,0.172006488,0.845887482,0.798320234,0.750101447,0.800073802,0.85642612,0.542377472,0.656280875,0.757279217,0.612810135,0.526756704,0.663259864,0.716039836,0.283560932,0.736688673,0.474755794,0.269670665,0.806377053,0.839820266
0.904402256,0.561570048,0.336711168,0.230438098,0.193077892,0.171850249,0.845852971,0.7983495,0.750124216,0.800106347,0.856450975,0.542292356,0.656299829,0.757341802,0.612791002,0.526822448,0.663322389,0.716077328,0.28343457,0.736651003,0.474662662,0.26955241,0.806390285,0.839868724
0.904377043,0.56147325,0.336504519,0.23023732,0.192897364,0.171689242,0.845823765,0.798384428,0.750150859,0.800141513,0.856486261,0.542224348,0.65630573,0.757403612,0.612757742,0.526865959,0.663363039,0.716106057,0.283315599,0.736610711,0.474565178,0.26943323,0.806404233,0.839901268
0.904362142,0.561375558,0.336300254,0.23002401,0.192700505,0.171504095,0.845783412,0.798401177,0.750164509,0.800177395,0.856527328,0.542162895,0.656298697,0.757460475,0.612696767,0.526898205,0.66339004,0.716120541,0.283165008,0.736539304,0.474430472,0.269289762,0.806393862,0.839918137
0.904348731,0.561274052,0.336079478,0.229804784,0.192504272,0.171317607,0.845745683,0.798428714,0.750182092,0.800199211,0.856556177,0.542096555,0.656291783,0.757508874,0.612653613,0.526922464,0.663418233,0.716143429,0.283026963,0.736470938,0.474309266,0.269146144,0.806391656,0.839921296
0.904340863,0.561166823,0.335852027,0.229581475,0.192303479,0.171120137,0.845714033,0.798466265,0.75020355,0.800204217,0.856585801,0.54203701,0.65626955,0.757550538,0.612618268,0.526918352,0.66342932,0.716159046,0.282898754,0.736405373,0.474186629,0.268990815,0.806396008,0.839903355
0.90433836,0.561055899,0.335618824,0.229350194,0.192099795,0.170920596,0.845668018,0.798492014,0.750213325,0.800212622,0.856602013,0.541964233,0.656255901,0.75758791,0.612568438,0.526921391,0.663443685,0.716180086,0.282757103,0.736325622,0.4740628,0.268835962,0.806389987,0.8398844
0.904344857,0.560948253,0.335376143,0.22911042,0.191892564,0.170713067,0.84560883,0.79851681,0.750216722,0.800219297,0.85660708,0.54188776,0.656249464,0.757614732,0.612521291,0.526922584,0.663460553,0.716209769,0.2826038,0.736219168,0.473935604,0.268674463,0.806372225,0.83984679
0.904349685,0.5608266,0.335117698,0.228861302,0.191681713,0.170501769,0.845558405,0.798537493,0.750219882,0.800214231,0.856602132,0.541802347,0.656238616,0.757641256,0.61246419,0.526922822,0.663480878,0.716237485,0.282452255,0.736123979,0.473807782,0.268509865,0.806357086,0.839812338
0.904358685,0.56068784,0.334853739,0.228593469,0.191457793,0.17028302,0.845497608,0.798538804,0.750201941,0.800201416,0.856582463,0.541693747,0.656208217,0.757653236,0.612380385,0.526919067,0.66347003,0.716253161,0.282303005,0.736046553,0.473676592,0.268339992,0.806338906,0.839788318
0.904356837,0.560556591,0.33458966,0.228329614,0.191231057,0.17006804,0.845430195,0.798530996,0.750184417,0.800190151,0.856568336,0.541577756,0.656175852,0.757672429,0.61230433,0.526916921,0.663471103,0.716275334,0.282151103,0.73597306,0.473558038,0.26817885,0.806331515,0.83976382
0.904332399,0.560418129,0.334326386,0.228071541,0.191009343,0.169846907,0.845376551,0.79852432,0.750169992,0.800174594,0.856545508,0.541446209,0.656128943,0.757696688,0.612236202,0.526911199,0.663485646,0.716292024,0.28200382,0.735932648,0.473459154,0.268035471,0.806341469,0.839757323
0.904306293,0.56027776,0.334078491,0.2278191,0.190796778,0.16963315,0.845319152,0.798517764,0.750156522,0.800153673,0.856513619,0.541308343,0.656077802,0.757713318,0.612169266,0.526908815,0.663491488,0.71630013,0.281881928,0.735905051,0.473379165,0.267905504,0.806350887,0.83975786
0.904278576,0.560168624,0.333870143,0.227611884,0.190617219,0.169467241,0.845246732,0.79851228,0.75015378,0.800136924,0.856491685,0.541202307,0.656048596,0.757751107,0.612114131,0.526919425,0.663504779,0.716312468,0.281780332,0.73587358,0.473320544,0.267811507,0.806372881,0.8397578
0.90423286,0.560067356,0.333681464,0.227423161,0.190443605,0.169307679,0.845157027,0.798499763,0.750150859,0.800115824,0.856470585,0.541093767,0.656022787,0.757803738,0.612059057,0.52691853,0.663527369,0.716319978,0.2816706,0.735837519,0.473278373,0.267734706,0.806404233,0.839767933
0.904208601,0.559997261,0.333538055,0.227291599,0.190337121,0.169221923,0.845087171,0.798511684,0.750174165,0.80011481,0.856455147,0.541032135,0.656025887,0.757863402,0.612034261,0.526972115,0.6635589,0.716343164,0.281636953,0.735830545,0.473273933,0.267714351,0.806446612,0.839765072
0.904188752,0.559935987,0.333409578,0.227177322,0.190240249,0.169168532,0.84500289,0.798525572,0.750204384,0.800109744,0.856438994,0.540995657,0.656033218,0.757924497,0.612005532,0.527035534,0.663564801,0.716352224,0.281631172,0.735832453,0.473288804,0.267717123,0.806505978,0.839761019
0.904182851,0.559939146,0.333367139,0.227157041,0.190249845,0.169203907,0.844951093,0.798561513,0.750263929,0.800138235,0.856437981,0.540998459,0.656089127,0.758015871,0.612040579,0.527159393,0.663640261,0.716413081,0.281697929,0.735854864,0.473343879,0.267792374,0.806557,0.839752197
0.904189527,0.55996865,0.333367556,0.227185488,0.190320492,0.169288233,0.844929218,0.798627496,0.750355601,0.800198913,0.856448412,0.541027725,0.656175315,0.758122444,0.612107217,0.527324378,0.663750052,0.716498733,0.28181836,0.735889614,0.473428071,0.267917007,0.806612253,0.839725912
0.904199898,0.560058475,0.333445489,0.227305368,0.190476194,0.169468626,0.844900131,0.798684955,0.750449359,0.800256252,0.85645777,0.541101873,0.6562953,0.758248687,0.612222672,0.527537465,0.663888097,0.716607094,0.282006562,0.735964596,0.473564029,0.268109381,0.806674719,0.83972311
0.904226363,0.560224056,0.333613008,0.227514476,0.190722182,0.169740275,0.844877779,0.798741639,0.750561833,0.800321877,0.856470883,0.541214824,0.656458318,0.758402944,0.612394571,0.527803004,0.664068341,0.716749191,0.282255948,0.736068964,0.473732263,0.268358111,0.806731761,0.839727044
0.904244602,0.560396254,0.333810836,0.227779314,0.191026673,0.170071393,0.844863594,0.798818052,0.750679493,0.800403655,0.856497049,0.541367292,0.656637073,0.75856334,0.612584472,0.528101265,0.664269626,0.716908634,0.282565832,0.736183167,0.473951638,0.268671781,0.806801438,0.839733779
0.904258192,0.56061089,0.334070355,0.228140444,0.191414565,0.170497879,0.844851673,0.798894942,0.750801146,0.800488532,0.856528938,0.54157424,0.656852067,0.758741736,0.612826228,0.528462708,0.664508104,0.717094839,0.282962501,0.736340404,0.474235564,0.269066274,0.806881368,0.839748919
0.904282749,0.560840487,0.334365666,0.228522301,0.191848069,0.170957252,0.844853997,0.798998773,0.750941575,0.800598502,0.8565678,0.541793585,0.657071829,0.758925796,0.613068104,0.528820634,0.664747775,0.717285573,0.283375025,0.736490011,0.474537969,0.26949358,0.80697149,0.839772642
0.904309332,0.561092198,0.334724635,0.228974298,0.192365885,0.171489358,0.844867885,0.799130082,0.751095533,0.800737083,0.856614292,0.542051136,0.657316864,0.759119391,0.613333285,0.529215634,0.665017247,0.71750164,0.283853143,0.736647964,0.474895567,0.269993335,0.807077944,0.839802802
0.904341757,0.561364472,0.335089415,0.229435876,0.192897707,0.172042862,0.844889939,0.799264729,0.751258314,0.800878644,0.856674254,0.542319059,0.657564342,0.759322345,0.613606989,0.529604137,0.665286899,0.717719138,0.284338236,0.736801744,0.475249261,0.270506412,0.80717504,0.83983463
0.904384673,0.561661124,0.335485369,0.229928032,0.193481997,0.172644481,0.844924152,0.799415112,0.751432538,0.801034331,0.856746614,0.542604625,0.657814384,0.759530008,0.613890588,0.529983163,0.665556431,0.717934191,0.284845442,0.736953795,0.475620419,0.271058083,0.807269454,0.839869559
0.904431343,0.561979413,0.335914403,0.230451465,0.194091901,0.173275933,0.844955623,0.799575686,0.751624644,0.80119741,0.856814623,0.542909563,0.6580863,0.759755731,0.614189506,0.530399859,0.665840805,0.718173921,0.285380512,0.737124503,0.476017356,0.271638989,0.807379305,0.839923203
0.904467106,0.562306821,0.336332798,0.230972826,0.194687173,0.173902035,0.845008433,0.799730539,0.751819789,0.801362813,0.856894016,0.543224871,0.658359349,0.759986103,0.614499569,0.530823946,0.666127026,0.718409419,0.285920948,0.737278342,0.476393163,0.272209644,0.807482779,0.83996284
0.904511154,0.562654138,0.336773634,0.231513113,0.195313945,0.17456606,0.845085204,0.799907446,0.752026737,0.801546276,0.856997728,0.543570817,0.658650696,0.760232329,0.614826441,0.531263292,0.666437387,0.718670905,0.286484718,0.737444282,0.476785958,0.272810131,0.807597399,0.840016246
0.904565513,0.563020885,0.337245792,0.232086912,0.195954755,0.175241098,0.845170975,0.800087035,0.752237022,0.801751673,0.857109904,0.543926001,0.658982098,0.760490835,0.615160763,0.531733811,0.666769087,0.718957961,0.287079513,0.737643301,0.477202564,0.273434699,0.807746351,0.840101123
0.904629588,0.563399792,0.337719023,0.23266758,0.196592301,0.175906703,0.845270097,0.800266504,0.75245446,0.801952183,0.857230484,0.544286013,0.659309268,0.760742843,0.61548835,0.532197237,0.667090952,0.719228029,0.287671447,0.737839818,0.477612495,0.274056494,0.807908177,0.840192199
0.904698014,0.56378758,0.338206351,0.233262897,0.197244436,0.176598281,0.845364869,0.800452828,0.75268364,0.802147806,0.857355595,0.544651687,0.659651577,0.761005461,0.615824997,0.532667339,0.667430282,0.719514906,0.288276643,0.738052189,0.478049129,0.27470082,0.808087707,0.840299845
0.904777586,0.564197659,0.338716954,0.23389487,0.197920054,0.177320763,0.845466793,0.800647318,0.752921224,0.802350879,0.857504845,0.54503262,0.660020649,0.761274219,0.616164804,0.533139706,0.667790353,0.719815791,0.288904786,0.738286197,0.478510499,0.275381267,0.808286071,0.840431929
0.904860973,0.564596891,0.339219004,0.234501362,0.198584348,0.178021356,0.845561743,0.800840676,0.753165364,0.802547872,0.857630074,0.545401275,0.660380244,0.76155144,0.616509795,0.533627391,0.668144107,0.720123827,0.289528668,0.738516867,0.47897312,0.276037425,0.808495045,0.840561628
0.904953659,0.565006912,0.339733213,0.235112309,0.199260801,0.178741053,0.845659912,0.801039994,0.753434241,0.802737534,0.857751369,0.545775294,0.660749137,0.761845767,0.616866946,0.534131706,0.668509066,0.720444083,0.290165216,0.738762438,0.479469121,0.27670905,0.808748305,0.840720117
0.90503788,0.565398097,0.340230644,0.235704631,0.19990918,0.179423511,0.845744789,0.801231444,0.753674567,0.802923262,0.857860386,0.546134591,0.66110301,0.762123764,0.617215574,0.534623086,0.668858886,0.720757365,0.290782779,0.738989234,0.479923248,0.277345687,0.808946133,0.840833426
0.90513128,0.565793753,0.340743631,0.236300468,0.200571075,0.180101782,0.845828176,0.801431477,0.753916144,0.803117633,0.857959032,0.546491563,0.661462963,0.762414217,0.617570639,0.535137475,0.66921556,0.721100628,0.291419774,0.739219725,0.480377644,0.277980179,0.809143722,0.840936065
0.905212402,0.56615895,0.341210961,0.236860693,0.201175943,0.180737317,0.845899165,0.801611185,0.754136503,0.803290665,0.85805428,0.54683274,0.661800325,0.762676895,0.617908001,0.535612106,0.669546962,0.721393287,0.292004675,0.739431798,0.4808034,0.27857396,0.809307635,0.841032445
0.905281901,0.566520274,0.341671348,0.23742111,0.201752946,0.18135418,0.845963001,0.801783919,0.75433892,0.803452313,0.858140528,0.547168016,0.662130296,0.762930095,0.618247747,0.536081731,0.669874132,0.721670568,0.292573005,0.739633203,0.481206566,0.279150397,0.809429169,0.84110266
0.905350685,0.566835999,0.342075288,0.237913713,0.202285975,0.181917652,0.8460114,0.801940084,0.754530311,0.80359894,0.858224154,0.547477245,0.662428916,0.763150215,0.618553281,0.536499381,0.670160294,0.721912563,0.293089777,0.739817083,0.481577516,0.279671431,0.809547424,0.841168404
0.905421555,0.567122221,0.34243834,0.238371417,0.202782512,0.182443485,0.846062183,0.802088737,0.75472182,0.803739786,0.858320415,0.547778189,0.662719846,0.763354659,0.618856609,0.536891818,0.670429885,0.722123623,0.293573499,0.739999354,0.48192969,0.280154169,0.809655011,0.841239691
0.905483067,0.567381024,0.342767894,0.238781169,0.20323731,0.18292734,0.846072853,0.802211046,0.754876733,0.803853333,0.858379126,0.548045099,0.662971675,0.763532341,0.619112253,0.537243485,0.670665801,0.722311556,0.294012845,0.740148604,0.48225683,0.28060025,0.809746683,0.841291487
0.905550778,0.567605436,0.34305343,0.239130437,0.203647271,0.183364242,0.846055031,0.802319467,0.755004466,0.803945124,0.858420074,0.548285484,0.663184524,0.763668895,0.619332552,0.53754133,0.670852125,0.722451925,0.294404596,0.74026978,0.482554346,0.281001061,0.809815347,0.841315806
0.905588806,0.567803442,0.343310922,0.239453182,0.204028919,0.183766797,0.846027315,0.802403808,0.755121708,0.804026246,0.85844481,0.548506141,0.663382411,0.763805866,0.619526327,0.537825406,0.671038449,0.722604215,0.294763863,0.740376174,0.482822418,0.281366378,0.809876502,0.841341913
0.905614614,0.567974746,0.34353292,0.239739433,0.204373673,0.184125721,0.845970392,0.802468121,0.755216539,0.804089189,0.858443499,0.548704028,0.663554788,0.763929427,0.619676411,0.538076639,0.671211064,0.722744703,0.295078129,0.740456223,0.48306185,0.281687587,0.809922874,0.841358185
0.905618429,0.568118155,0.343730927,0.239986956,0.204683244,0.184457898,0.845901608,0.802505136,0.755290687,0.804132819,0.85842675,0.548872948,0.663696289,0.764031112,0.619803309,0.53830272,0.671347976,0.722867429,0.295365691,0.740527511,0.483285725,0.281988412,0.809968114,0.841379106
0.905600667,0.568235457,0.343897283,0.240202904,0.20495829,0.184752896,0.84584105,0.80251044,0.755357683,0.804177821,0.858407795,0.549023986,0.663835406,0.764136374,0.619939208,0.53853184,0.671495557,0.723013639,0.295622021,0.740579009,0.483479649,0.282256603,0.809990346,0.841390967
0.905557513,0.568324208,0.344034433,0.240388259,0.205203339,0.185018942,0.845770359,0.802504122,0.755402684,0.804201424,0.858368397,0.549140036,0.663969457,0.76423806,0.620065749,0.538757503,0.67164737,0.723162174,0.295858532,0.740617275,0.483644038,0.282494903,0.809997022,0.841398418
0.905491471,0.568398178,0.344155729,0.24055092,0.205418095,0.185277432,0.845674336,0.802482188,0.755418181,0.804205537,0.858305156,0.549230993,0.66410023,0.764339387,0.620193779,0.538974881,0.671785295,0.723294079,0.296097368,0.740652919,0.483810961,0.282737643,0.810007989,0.841434002
0.90542388,0.568465114,0.344253004,0.240691483,0.205595374,0.185500562,0.845564485,0.802443206,0.755421102,0.804205954,0.858230829,0.549312234,0.664233148,0.764437377,0.620323002,0.539184034,0.671924412,0.723422229,0.29631412,0.740682185,0.483966291,0.282966673,0.810023129,0.841469526
0.905340612,0.568537593,0.344339013,0.240822986,0.205759704,0.18570824,0.845462561,0.802420914,0.755426824,0.804198384,0.858151793,0.549390256,0.664360464,0.764526963,0.620449424,0.53937602,0.672053158,0.723526597,0.296523571,0.740731537,0.484113812,0.283191532,0.81006062,0.841497838
0.905250192,0.568607032,0.344402909,0.240932524,0.205890462,0.185881838,0.845339596,0.802403808,0.755432606,0.804183483,0.858077884,0.549454689,0.664462745,0.764606476,0.620548904,0.539543629,0.672159493,0.723601878,0.296715379,0.74078244,0.484256834,0.283396423,0.810113668,0.84153533
